"","coords.x1","coords.x2","cluster"
"734",524713.000000096,196536.999999633,0
"735",525559.0000001,197766.999999618,0
"736",521259.000000083,190994.999999691,0
"737",525143.000000098,187339.99999963,2
"738",521864.000000086,191262.999999684,3
"739",522352.000000087,188154.999999675,2
"740",528888.000000114,192746.999999556,0
"741",524374.000000095,187972.999999643,2
"742",526588.000000104,196205.999999599,5
"743",525354.000000099,191178.999999625,2
"744",526544.000000104,193493.999999602,2
"745",522471.000000088,194782.999999671,0
"746",522005.000000086,192320.99999968,3
"747",520562.000000081,192256.999999703,3
"748",526121.000000102,189063.999999611,0
"749",522705.000000089,190462.99999967,2
"750",527155.000000106,195084.99999959,5
"751",524547.000000096,195882.999999637,0
"752",520562.000000081,192256.999999703,3
"753",524495.000000095,188748.99999964,2
"754",522963.00000009,191945.999999665,0
"755",524950.000000097,187120.999999634,2
"756",524950.000000097,187120.999999634,2
"757",524207.000000094,190047.999999644,2
"758",525602.0000001,193176.999999619,2
"759",528133.00000011,193794.999999571,0
"760",525550.0000001,190835.999999621,2
"761",520619.000000081,189898.999999702,0
"762",524138.000000094,190774.999999646,2
"763",524342.000000095,188628.999999643,2
"764",527301.000000107,189893.999999589,2
"765",523659.000000092,189366.999999655,2
"766",525358.000000099,190939.999999624,2
"767",527055.000000106,195391.999999591,5
"768",524632.000000096,196014.999999635,0
"769",524868.000000097,187404.999999635,2
"770",524910.000000097,188032.999999634,2
"771",526633.000000104,187654.999999603,0
"772",523822.000000093,186881.999999652,2
"773",521235.000000083,189160.999999693,0
"774",524887.000000097,185879.999999635,2
"775",527477.000000108,189531.999999586,2
"776",526146.000000102,196175.999999608,5
"777",526849.000000105,187967.999999598,2
"778",524588.000000096,191813.999999638,2
"779",525264.000000098,190478.999999626,2
"780",525865.000000101,192411.999999614,2
"781",524923.000000097,188296.999999632,2
"782",519326.000000077,192637.99999972,4
"783",524763.000000097,190609.999999635,2
"784",524566.000000096,190428.999999638,2
"785",524911.000000097,188339.999999634,2
"786",524335.000000095,186177.999999645,2
"787",519584.000000078,193722.999999716,0
"788",520783.000000082,193502.999999699,3
"789",523367.000000091,195630.999999656,0
"790",528649.000000113,192885.99999956,0
"791",528645.000000113,192882.999999561,0
"792",526565.000000104,188347.999999603,0
"793",524098.000000094,188695.999999648,2
"794",526569.000000104,195319.999999601,5
"795",524831.000000097,188633.999999635,2
"796",528440.000000112,192351.999999566,0
"797",523310.000000091,196250.999999658,0
"798",525217.000000098,186562.999999629,2
"799",519385.000000077,192408.999999719,4
"800",525943.000000101,192342.999999613,2
"801",526271.000000102,192540.999999606,2
"802",520845.000000082,189569.9999997,0
"803",525428.000000099,190955.999999624,2
"804",520550.000000081,192272.999999702,3
"805",520660.000000081,192796.999999701,3
"806",519216.000000077,191689.999999722,4
"807",519412.000000077,192335.999999719,4
"808",525512.000000099,190569.999999621,2
"809",524560.000000096,196501.999999635,0
"810",521081.000000083,192456.999999694,3
"811",524428.000000095,187316.999999643,2
"812",526300.000000103,192500.999999607,2
"813",521656.000000085,190138.999999686,0
"814",526678.000000104,192005.999999599,2
"815",522728.000000089,191709.999999669,0
"816",524484.000000095,196602.999999637,0
"817",525052.000000098,187122.999999632,2
"818",526695.000000104,192261.999999599,2
"819",523601.000000092,188833.999999655,2
"820",526103.000000102,196260.999999608,5
"821",526380.000000103,188230.999999607,0
"822",525236.000000098,191396.999999626,2
"823",525236.000000098,191396.999999626,2
"824",522524.000000088,188264.999999674,2
"825",524614.000000096,196485.999999635,0
"826",520621.000000081,189956.999999702,0
"827",525360.000000099,191105.999999625,2
"828",520145.00000008,190530.99999971,4
"829",526399.000000103,192147.999999605,2
"830",520114.00000008,192637.999999709,3
"831",525276.000000098,195848.999999624,5
"832",523894.000000093,186683.999999651,2
"833",523439.000000091,190338.999999658,2
"834",523194.000000091,189374.999999663,2
"835",521475.000000084,192154.999999689,3
"836",522459.000000088,190646.999999674,2
"837",521178.000000083,192932.999999692,3
"838",524412.000000095,186881.999999643,2
"839",523032.00000009,189357.999999665,2
"840",527651.000000108,191814.999999581,2
"841",524913.000000097,188333.999999634,2
"842",525067.000000098,186597.999999631,2
"843",526352.000000103,196268.999999604,5
"844",524352.000000095,188384.999999643,2
"845",524727.000000096,187729.999999638,2
"846",524169.000000094,187637.999999646,2
"847",524474.000000095,189061.999999641,2
"848",526349.000000103,188219.999999608,0
"849",525245.000000098,187768.999999628,2
"850",522917.000000089,188432.999999667,2
"851",523579.000000092,189457.999999656,2
"852",524687.000000096,188413.999999637,2
"853",522549.000000088,187441.999999673,2
"854",529148.000000115,193830.99999955,0
"855",525717.0000001,196201.999999615,5
"856",521399.000000084,193192.999999689,3
"857",524114.000000094,188442.999999647,2
"858",520342.00000008,192436.999999705,3
"859",525033.000000097,193958.999999629,0
"860",521967.000000086,188248.999999682,2
"861",524970.000000097,188259.999999632,2
"862",523281.000000091,188730.999999661,2
"863",524993.000000097,188439.999999632,2
"864",525199.000000098,190818.999999627,2
"865",529082.000000115,193705.999999552,0
"866",525810.000000101,196224.999999613,5
"867",522991.00000009,189569.999999666,2
"868",528397.000000112,190703.999999567,2
"869",524442.000000095,195676.999999639,0
"870",527356.000000107,193554.999999586,0
"871",526252.000000102,192549.999999608,2
"872",522583.000000088,192982.999999671,0
"873",524261.000000094,195641.999999641,0
"874",523444.000000091,188933.999999657,2
"875",525994.000000101,195954.999999611,5
"876",524959.000000097,186256.999999634,2
"877",525098.000000098,193950.999999628,0
"878",525012.000000098,187496.999999633,2
"879",522593.000000088,188118.999999672,2
"880",524936.000000097,187730.999999633,2
"881",522481.000000088,190634.999999673,2
"882",524078.000000094,194513.999999644,0
"883",526076.000000102,192545.999999611,2
"884",524809.000000097,190403.999999634,2
"885",528550.000000112,194713.999999562,0
"886",520083.000000079,192411.999999708,3
"887",528341.000000111,193503.999999567,0
"888",524567.000000096,196556.999999636,0
"889",526416.000000103,192094.999999605,2
"890",524204.000000094,191457.999999644,2
"891",523423.000000091,189335.999999658,2
"892",521126.000000083,189476.999999695,0
"893",527166.000000106,191397.99999959,2
"894",527677.000000108,194001.99999958,0
"895",525590.0000001,193154.999999619,2
"896",526882.000000105,192464.999999595,2
"897",527846.000000109,193245.999999577,0
"898",524756.000000097,188756.999999636,2
"899",519694.000000078,192459.999999715,4
"900",524716.000000096,186839.999999638,2
"901",524987.000000097,186377.999999633,2
"902",525346.000000099,191178.999999624,2
"903",526716.000000104,195556.999999597,5
"904",526202.000000102,195783.999999606,5
"905",528649.000000113,192885.99999956,0
"906",525958.000000101,191538.999999613,2
"907",524949.000000097,187885.999999633,2
"908",521361.000000084,196300.999999688,0
"909",527239.000000107,194262.999999588,0
"910",524329.000000095,194305.999999641,0
"911",527195.000000106,189608.999999591,2
"912",524767.000000097,190031.999999636,2
"913",525276.000000098,191061.999999625,2
"914",523194.000000091,189374.999999663,2
"915",523979.000000093,186758.999999652,2
"916",524929.000000097,188124.999999633,2
"917",525785.000000101,192368.999999615,2
"918",522440.000000088,188600.999999675,2
"919",524459.000000095,187882.999999642,2
"920",522501.000000088,188149.999999674,2
"921",527203.000000106,195242.999999588,5
"922",525377.000000099,191581.999999623,2
"923",519389.000000077,191926.99999972,4
"924",519271.000000077,191837.999999721,4
"925",525226.000000098,191228.999999626,2
"926",527152.000000106,195400.999999588,5
"927",523277.000000091,190222.99999966,2
"928",519949.000000079,191323.99999971,4
"929",523171.00000009,188794.999999662,2
"930",521960.000000086,188256.999999682,2
"931",524912.000000097,190158.999999633,2
"932",524495.000000095,188748.99999964,2
"933",524246.000000095,188242.999999645,2
"934",523359.000000091,189038.999999659,2
"935",521820.000000085,192262.999999683,3
"936",523397.000000091,188942.99999966,2
"937",523217.000000091,190325.999999662,2
"938",523315.000000091,188869.99999966,2
"939",523716.000000092,189433.999999654,2
"940",524886.000000097,187484.999999634,2
"941",522493.000000088,188229.999999674,2
"942",519418.000000077,191762.999999719,4
"943",527412.000000107,192370.999999585,2
"944",523833.000000093,187835.999999653,2
"945",526122.000000102,196135.999999608,5
"946",519114.000000076,193682.999999722,0
"947",526410.000000103,192319.999999605,2
"948",523741.000000093,188346.999999653,2
"949",522152.000000087,195542.999999676,0
"950",524982.000000097,188073.999999633,2
"951",525531.0000001,191135.999999621,2
"952",523126.00000009,189318.999999664,2
"953",522380.000000088,188141.999999676,2
"954",524207.000000094,186925.999999647,2
"955",521390.000000084,190070.999999691,0
"956",523739.000000093,186641.999999654,2
"957",522587.000000088,188137.999999673,2
"958",524970.000000097,188285.999999631,2
"959",524237.000000094,186056.999999646,2
"960",525006.000000097,186472.999999633,2
"961",523031.00000009,188659.999999665,2
"962",523689.000000092,190080.999999654,2
"963",523541.000000092,188096.999999658,2
"964",525886.000000101,196805.999999613,5
"965",526763.000000105,188119.9999996,2
"966",521381.000000084,189330.999999691,0
"967",522389.000000088,187612.999999675,2
"968",523649.000000092,189650.999999655,2
"969",524328.000000095,186022.999999645,2
"970",523774.000000093,189235.999999653,2
"971",526295.000000103,196079.999999605,5
"972",520158.00000008,192641.999999707,3
"973",525505.000000099,196055.99999962,5
"974",527703.000000108,192350.99999958,2
"975",521231.000000083,189156.999999693,0
"976",526412.000000103,193491.999999603,2
"977",524317.000000095,186963.999999644,2
"978",525414.000000099,196071.999999622,5
"979",523543.000000092,189418.999999657,2
"980",523950.000000093,187839.999999651,2
"981",521643.000000085,188881.999999688,2
"982",525093.000000098,187384.999999631,2
"983",528507.000000112,191132.999999565,2
"984",523815.000000093,188650.999999652,2
"985",524405.000000095,188998.999999641,2
"986",525462.000000099,187376.999999624,2
"987",527195.000000106,189608.999999591,2
"988",520768.000000082,191640.999999698,3
"989",525215.000000098,190876.999999627,2
"990",526145.000000102,191945.99999961,2
"991",522778.000000089,196822.999999666,0
"992",524756.000000096,196760.999999632,0
"993",522039.000000086,188128.999999681,2
"994",525279.000000098,186689.999999628,2
"995",524596.000000096,187860.99999964,2
"996",522121.000000087,192282.999999679,3
"997",523032.00000009,188377.999999665,2
"998",525084.000000098,186444.999999631,2
"999",526942.000000105,188161.999999596,2
"1000",526864.000000105,189221.999999598,2
"1001",524483.000000095,186945.999999641,2
"1002",526360.000000103,189687.999999608,0
"1003",525172.000000098,186756.999999629,2
"1004",522482.000000088,190098.999999672,2
"1005",524490.000000095,196570.999999637,0
"1006",524642.000000096,196420.999999635,0
"1007",525270.000000098,187856.999999627,2
"1008",523317.000000091,189469.999999661,2
"1009",524632.000000096,190719.999999637,2
"1010",525001.000000097,187500.999999632,2
"1011",527319.000000107,189210.999999588,2
"1012",526303.000000103,192470.999999606,2
"1013",523184.00000009,188662.999999663,2
"1014",524550.000000096,196757.999999636,0
"1015",519414.000000077,191921.999999718,4
"1016",528626.000000113,191204.999999562,2
"1017",524040.000000094,196805.999999646,0
"1018",525007.000000097,190120.99999963,2
"1019",528136.00000011,193185.999999571,0
"1020",522732.000000089,189790.99999967,2
"1021",525310.000000099,190603.999999626,2
"1022",524516.000000096,187471.999999641,2
"1023",524335.000000095,186177.999999645,2
"1024",526396.000000103,192329.999999606,2
"1025",523714.000000092,187284.999999655,2
"1026",523185.00000009,189645.999999662,2
"1027",525697.0000001,187111.99999962,2
"1028",525030.000000098,190627.99999963,2
"1029",527255.000000107,196146.999999587,5
"1030",522498.000000088,190639.999999673,2
"1031",525002.000000097,191306.99999963,2
"1032",524936.000000097,189922.999999632,2
"1033",521984.000000086,188081.999999682,2
"1034",522707.000000089,188668.99999967,2
"1035",526232.000000102,191164.999999609,2
"1036",520914.000000082,192781.999999696,3
"1037",522985.00000009,188321.999999665,2
"1038",524513.000000096,186441.999999642,2
"1039",524290.000000095,196155.999999641,0
"1040",522728.000000089,189100.99999967,2
"1041",527125.000000106,196409.999999589,5
"1042",521912.000000086,188557.999999682,2
"1043",525523.0000001,189871.999999622,2
"1044",526498.000000103,189435.999999605,2
"1045",526978.000000105,195925.999999593,5
"1046",527460.000000107,196459.999999582,5
"1047",524845.000000097,189687.999999634,2
"1048",526105.000000102,190911.999999612,2
"1049",527347.000000107,196212.999999584,5
"1050",527525.000000108,192999.999999584,2
"1051",523171.00000009,191537.999999662,0
"1052",528035.00000011,193910.999999574,0
"1053",525656.0000001,190707.99999962,2
"1054",526798.000000105,196620.999999595,5
"1055",523032.00000009,195625.999999662,0
"1056",522995.00000009,195701.999999663,0
"1057",523162.00000009,188740.999999662,2
"1058",525167.000000098,186983.999999629,2
"1059",525877.000000101,196894.999999613,5
"1060",524273.000000095,188042.999999645,2
"1061",524095.000000094,190514.999999646,2
"1062",526306.000000103,192465.999999606,2
"1063",524282.000000095,188199.999999644,2
"1064",524938.000000097,187529.999999633,2
"1065",523650.000000092,189739.999999655,2
"1066",521388.000000084,188471.999999691,2
"1067",520399.000000081,191616.999999705,3
"1068",526604.000000104,191951.999999601,2
"1069",521962.000000086,192577.99999968,3
"1070",524177.000000094,188325.999999646,2
"1071",520105.00000008,190585.999999709,4
"1072",524399.000000095,187880.999999642,2
"1073",524735.000000096,193898.999999634,0
"1074",526187.000000102,192488.999999609,2
"1075",522879.000000089,195756.999999665,0
"1076",522563.000000088,188293.999999672,2
"1077",526134.000000102,195980.999999609,5
"1078",526768.000000105,192367.999999597,2
